File_Name,Rule_ID,Level,Match,Description,Groups,MITRE_ID,If_Sid,If_Matched_Sid,Frequency,Timeframe,Ignore
0860-sysmon_id_13.xml,92307,3,,Evidence of new service creation found in registry under $(win.eventdata.targetObject) binary is: $(win.eventdata.details),,T1543.003,,,,,
0860-sysmon_id_13.xml,92308,3,,Possible COM Hijacking evidence found in registry under $(win.eventdata.targetObject) binary is: $(win.eventdata.details),,T1546.015,61615,,,,
0860-sysmon_id_13.xml,92309,15,, COM Hijacking evidence found in registry under $(win.eventdata.targetObject) suspicious binary is: $(win.eventdata.details),,T1546.015,92308,,,,
0870-sysmon_id_8.xml,92400,12,,Possible code injection on explorer.exe by $(win.eventdata.sourceImage),,T1055,,,,,
0870-sysmon_id_8.xml,92401,12,,Possible code injection on mstsc.exe (Windows RDP utility) by $(win.eventdata.sourceImage),,T1055,,,,,
0870-sysmon_id_8.xml,92402,3,,Possible code injection by $(win.eventdata.sourceImage) on $(win.eventdata.targetImage),,"T1055.003,T1055.012",,,,,
0870-sysmon_id_8.xml,92403,12,,"Local Security Authority Subsystem Service (LSASS) process was accessed by $(win.eventdata.sourceImage), possible code injection for credential dumping",,T1055,,,,,
0900-firewall_rules.xml,4100,0,,Firewall rules grouped.,,,,,,,
0900-firewall_rules.xml,4101,5,,Firewall drop event.,"firewall_drop,pci_dss_1.4,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.a.1,nist_800_53_SC.7,tsc_CC6.7,tsc_CC6.8,",,4100,,,,
0900-firewall_rules.xml,4151,10,,Multiple Firewall drop events from same source.,"multiple_drops,pci_dss_1.4,pci_dss_10.6.1,gpg13_4.12,gdpr_IV_35.7.d,hipaa_164.312.a.1,hipaa_164.312.b,nist_800_53_SC.7,nist_800_53_AU.6,tsc_CC6.7,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,,4101,18,45,240
0905-cisco-ftd_rules.xml,91500,0,,cisco-ftd rules,,,,,,,
0905-cisco-ftd_rules.xml,91501,7,,FTD: alert message.,,,91500,,,,
0905-cisco-ftd_rules.xml,91502,5,,FTD: critical message.,,,91500,,,,
0905-cisco-ftd_rules.xml,91503,4,,FTD: error message.,,,91500,,,,
0905-cisco-ftd_rules.xml,91504,3,,FTD: warning message.,,,91500,,,,
0905-cisco-ftd_rules.xml,91505,2,,FTD: notification/informational message.,,,91500,,,,
0905-cisco-ftd_rules.xml,91506,0,,FTD: debug message.,,,91500,,,,
0905-cisco-ftd_rules.xml,91507,9,,FTD: Failed login attempt.,"authentication_failed,gdpr_IV_35.7.d,gdpr_IV_32.2,gpg13_7.8,pci_dss_10.2.4,pci_dss_10.2.5,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,91505,,,,
0905-cisco-ftd_rules.xml,91508,3,,FTD: User privilege changed.,"gdpr_IV_35.7.d,gdpr_IV_32.2,gpg13_7.9,pci_dss_10.2.7,pci_dss_10.6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,91505,,,,
0905-cisco-ftd_rules.xml,91509,3,,FTD: Successful login.,"authentication_success,gdpr_IV_32.2,gpg13_7.8,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,91505,,,,
0905-cisco-ftd_rules.xml,91510,8,,FTD: ARP collision detected.,"gdpr_IV_35.7.d,gpg13_4.12,pci_dss_10.6.1,tsc_CC7.2,tsc_CC7.3,",T1095,91504,,,,
0905-cisco-ftd_rules.xml,91511,8,,FTD: Attempt to connect from a blocked (shunned) IP.,"access_denied,gdpr_IV_35.7.d,gpg13_4.12,pci_dss_10.2.4,pci_dss_11.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,91504,,,,
0905-cisco-ftd_rules.xml,91512,8,,FTD: Connection limit exceeded.,"gdpr_IV_35.7.d,gpg13_4.12,pci_dss_10.6.1,tsc_CC7.2,tsc_CC7.3,",,91506,,,,
0905-cisco-ftd_rules.xml,91515,8,,FTD: Attack in progress detected,"gdpr_IV_35.7.d,gpg13_4.12,ids,pci_dss_11.4,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,"91501,91502,91505",,,,
0905-cisco-ftd_rules.xml,91516,5,,FTD: AAA (VPN) authentication failed.,"authentication_failed,gpg13_7.1,gdpr_IV_35.7.d,gdpr_IV_32.2,pci_dss_10.2.4,pci_dss_10.2.5,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,91505,,,,
0905-cisco-ftd_rules.xml,91517,3,,FTD: AAA (VPN) authentication successful.,"authentication_success,gpg13_7.1,gpg13_7.2,gdpr_IV_32.2,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,91505,,,,
0905-cisco-ftd_rules.xml,91518,8,,FTD: AAA (VPN) user locked out.,"authentication_failed,gpg13_7.1,gpg13_7.5,gdpr_IV_35.7.d,gdpr_IV_32.2,pci_dss_10.2.4,pci_dss_10.2.5,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1133,91505,,,,
0905-cisco-ftd_rules.xml,91519,8,,FTD: Disallowing new connections.,"gpg13_4.12,gdpr_IV_35.7.d,pci_dss_10.6.1,service_availability,tsc_CC7.2,tsc_CC7.3,",,91503,,,,
0905-cisco-ftd_rules.xml,91520,8,Failed|Lost Failover,FTD: Firewall failover pair communication problem.,"gpg13_4.12,gdpr_IV_35.7.d,pci_dss_10.6.1,service_availability,tsc_CC7.2,tsc_CC7.3,",,91501,,,,
0905-cisco-ftd_rules.xml,91521,8,,FTD: Firewall configuration deleted.,"config_changed,gpg13_4.13,gdpr_IV_35.7.d,pci_dss_1.1.1,pci_dss_10.4,tsc_CC8.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",,91505,,,,
0905-cisco-ftd_rules.xml,91522,8,,FTD: Firewall configuration changed.,"config_changed,gpg13_4.13,gdpr_IV_35.7.d,pci_dss_1.1.1,pci_dss_10.4,tsc_CC8.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1562.001,91505,,,,
0905-cisco-ftd_rules.xml,91523,3,,FTD: Firewall command executed (for accounting only).,,,91505,,,,
0905-cisco-ftd_rules.xml,91524,3,,FTD: Firewall command executed (for accounting only).,,,91506,,,,
0905-cisco-ftd_rules.xml,91525,8,,FTD: User created or modified on the Firewall.,"account_changed,adduser,gpg13_4.13,gdpr_IV_35.7.d,gdpr_IV_32.2,pci_dss_8.1.2,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1562.001,91505,,,,
0905-cisco-ftd_rules.xml,91526,10,,Multiple FTD alert messages.,"gpg13_4.12,gdpr_IV_35.7.d,pci_dss_10.6.1,pci_dss_11.4,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",,,91501,8,360,
0905-cisco-ftd_rules.xml,91527,10,,FTD: Multiple critical messages.,"gpg13_4.1,gdpr_IV_35.7.d,pci_dss_10.6.1,pci_dss_11.4,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",,,91502,8,360,
0905-cisco-ftd_rules.xml,91528,10,,FTD: Multiple error messages.,"gdpr_IV_35.7.d,pci_dss_10.6.1,pci_dss_11.4,gpg13_4.3,system_error,tsc_CC7.2,tsc_CC7.3,tsc_CC6.1,tsc_CC6.8,",,,91503,10,120,
0905-cisco-ftd_rules.xml,91529,10,,FTD: Multiple warning messages.,"gpg13_4.12,gdpr_IV_35.7.d,pci_dss_10.6.1,tsc_CC7.2,tsc_CC7.3,",,,91504,10,120,
0905-cisco-ftd_rules.xml,91530,8,,FTD: IP spoofing attack detected.,"gdpr_IV_35.7.d,",,91502,,,,
0915-win-powershell_rules.xml,91801,0,,Group of Windows rules for the Powershell/Operational channel.,,,"60000, 60010",,,,
0915-win-powershell_rules.xml,91802,0,,Group of Windows rules for the Powershell/Operational channel.,,,91801,,,,
0915-win-powershell_rules.xml,91803,14,,Screen capture method invoked from PowerShell script.,,T1113,91802,,,,
0915-win-powershell_rules.xml,91805,3,,"Executed Powershell script ""Get-ADComputer"" executed.",,T1018,91802,,,,
0915-win-powershell_rules.xml,91806,3,,"Powershell script ""Get-NetUser executed"".",,T1087.002,91802,,,,
0915-win-powershell_rules.xml,91807,0,,Powershell script did a query using Get-ItemProperty,,,91802,,,,
0915-win-powershell_rules.xml,91808,3,,Powershell script queried registry value,,T1012,91807,,,,
0915-win-powershell_rules.xml,91809,10,,Powershell script may be using Base64 decoding method,,T1140,91802,,,,
0915-win-powershell_rules.xml,91810,10,,Powershell script may be executing suspicious code with CreateThread API,,T1106,91802,,,,
0915-win-powershell_rules.xml,91811,4,,"Powershell script executed ""Expand-Archive""",,T1105,91802,,,,
0915-win-powershell_rules.xml,91812,0,,Powershell script executed an object deletion,,T1112,91802,,,,
0915-win-powershell_rules.xml,91813,3,,Powershell script deleted a registry key from an object,,T1112,91812,,,,
0915-win-powershell_rules.xml,91814,4,,Powershell script deleted an auto start entry registry key,,T1112,91813,,,,
0915-win-powershell_rules.xml,91815,4,,Powershell executing process discovery,,T1057,91802,,,,
0915-win-powershell_rules.xml,91816,4,,Powershell script querying system environment variables,,T1082,91802,,,,
0915-win-powershell_rules.xml,91817,4,,"Powershell script executed ""ConvertSidToStringSid"" API. Possible domain SID enumeration",,"T1033,T1082","91816, 91802",,,,
0915-win-powershell_rules.xml,91818,4,,"Powershell script executed ""New-Service"" command",,T1543.003,91802,,,,
0915-win-powershell_rules.xml,91819,4,,Powershell script searching filesystem,,T1083,91802,,,,
0915-win-powershell_rules.xml,91820,4,,Powershell script recursively collected files from a filesystem search,,"T1083,T1119",91819,,,,
0915-win-powershell_rules.xml,91821,4,,Powershell script created a compressed file from results of filesystem search,,"T1083,T1074.001","91820, 91821",,,,
0915-win-powershell_rules.xml,91822,12,,"Powershell script used ""Invoke-command"" cmdlet to execute sub script",,T1059.001,91802,,,,
0915-win-powershell_rules.xml,91823,14,,"Powershell script used ""Invoke-command"" cmdlet to execute code on remote computer",,"T1059.001,T1021.006",91822,,,,
0915-win-powershell_rules.xml,91824,4,,Powershell collected clipboard data,,T1115,91802,,,,
0915-win-powershell_rules.xml,91825,4,,Powershell executed file compression,,T1560.001,91802,,,,
0915-win-powershell_rules.xml,91826,4,,"Powershell executed ""Copy-Item""",,T1560,91802,,,,
0915-win-powershell_rules.xml,91827,4,,"Powershell executed ""Set-WmiInstance"". Possible creation or update of a WMI instance",,T1560,91802,,,,
0915-win-powershell_rules.xml,91828,6,,Powershell executed a creation or update of a WMI instance with encoded values,,T1027,91827,,,,
0915-win-powershell_rules.xml,91829,4,,"Powershell executed ""GetComputerNameEx"". Possible system configuration discovery",,T1082,91802,,,,
0915-win-powershell_rules.xml,91830,4,,"Powershell executed ""NetWkstaGetInfo"". Possible network configuration discovery",,T1016,91802,,,,
0915-win-powershell_rules.xml,91831,4,,"Powershell executed ""GetUserNameEx"". Possible user information discovery",,T1033,91802,,,,
0915-win-powershell_rules.xml,91832,4,,"Powershell executed ""CreateToolhelp32Snapshot"". Possible process discovery",,T1057,91802,,,,
0915-win-powershell_rules.xml,91833,3,,"Possible discovery activity: Powershell executed ""Get-ChildItem"" command on a system folder",,T1083,91802,,,,
0915-win-powershell_rules.xml,91834,6,,"Powershell executed a command that modifies file timestamp, possible timestomp attempt",,T1070.006,91802,,,,
0915-win-powershell_rules.xml,91835,6,,Powershell tampering with WMI AntiVirusProduct class - Antivirus Software discovery,,T1518.001,91802,,,,
0915-win-powershell_rules.xml,91836,3,,Powershell tampering software installation info on system registry,,T1012,91802,,,,
0915-win-powershell_rules.xml,91837,4,,"Powershell executed ""Get-Content -Stream or Invoke-Expresion"". Possible string execution as code",,T1059.001,91802,,,,
0915-win-powershell_rules.xml,91838,4,,Powershell queried Win32_BIOS. Possible sandbox detection activity,,"T1497,T1082",91802,,,,
0915-win-powershell_rules.xml,91839,4,,Powershell queried Win32_ComputerSystem. Possible system discovery activity,,"T1497,T1033,T1016",91802,,,,
0915-win-powershell_rules.xml,91840,4,,Powershell queried Win32_PnPEntity. Possible devices/adapter discovery activity,,T1120,91802,,,,
0915-win-powershell_rules.xml,91841,4,,Powershell queried Win32_Process. Possible process discovery activity,,T1057,91802,,,,
0915-win-powershell_rules.xml,91842,4,,"Powershell executed ""Get-Item -Path"". Script trying to see files in path",,T1083,91802,,,,
0915-win-powershell_rules.xml,91843,3,,"Powershell executed ""New-ItemProperty -Path"". Possible addition of new item to registry",,"T1059.001,T1112",91802,,,,
0915-win-powershell_rules.xml,91844,12,,Possible addition of new item to Windows startup registry,,"T1547.001,T1059.001,T1112",91843,,,,
0915-win-powershell_rules.xml,91845,10,,"Outlook add-in was loaded by powershell, possible use for email collection",,T1114.001,91802,,,,
0915-win-powershell_rules.xml,91846,10,,"Powershell used .NET compression method, possible data extraction operation",,T1560.001,91802,,,,
0920-oracledb_rules.xml,89100,3,,OracleDB transaction.,"hipaa_164.312.b,pci_dss_10.6.2,",,,,,,
0920-oracledb_rules.xml,89101,7,,Oracle DB alerts.,"hipaa_164.312.b,pci_dss_10.6.1,",,,,,,
0925-eset-remote_rules.xml,42001,0,,ESET console logs.,,,,,,,
0925-eset-remote_rules.xml,42002,3,,ESET: Threat event rules group.,"threat_event,",,42001,,,,
0925-eset-remote_rules.xml,42003,3,,ESET: Firewall aggregated rules group.,"firewall,",,42001,,,,
0925-eset-remote_rules.xml,42004,3,,ESET: HIPS aggregated rules group.,,,42001,,,,
0925-eset-remote_rules.xml,42005,2,,ESET: Audit rules group.,"audit_event,",,42001,,,,
0925-eset-remote_rules.xml,42006,3,,ESET: Enterprise inspector alert rules group.,,,42001,,,,
0925-eset-remote_rules.xml,42007,5,,ESET: Warning message was logged from $(hostname).,"gdpr_IV_35.7.d,gpg13_4.12,hipaa_164.312.a.1,nist_800_53_SC.7,pci_dss_1.4,tsc_CC6.7,tsc_CC6.8,",,42001,,,,
0925-eset-remote_rules.xml,42008,7,,ESET: Error message was logged from $(hostname).,"gdpr_IV_35.7.d,gpg13_4.12,hipaa_164.312.a.1,nist_800_53_SC.7,pci_dss_1.4,system_error,tsc_CC6.7,tsc_CC6.8,",,42001,,,,
0925-eset-remote_rules.xml,42009,12,,ESET: Critical message was logged from $(hostname).,"gdpr_IV_35.7.d,gpg13_4.12,hipaa_164.312.a.1,nist_800_53_SC.7,pci_dss_1.4,system_error,tsc_CC6.7,tsc_CC6.8,",,42001,,,,
0935-cloudflare-waf_rules.xml,92501,0,,Cloudflare WAF rules,,,,,,,
0935-cloudflare-waf_rules.xml,92502,4,,Cloudflare WAF: GET request $(ClientRequestURI),,,92501,,,,
0935-cloudflare-waf_rules.xml,92503,5,,Cloudflare WAF: POST request $(ClientRequestURI),,,92501,,,,
0935-cloudflare-waf_rules.xml,92504,5,,Cloudflare WAF: PUT request $(ClientRequestURI),hipaa_164.312.c.1,,92501,,,,
0935-cloudflare-waf_rules.xml,92505,7,,Cloudflare WAF: Authentication attempt,,,92501,,,,
0935-cloudflare-waf_rules.xml,92506,4,,Cloudflare WAF: Authentication success from $(OriginIP),"hipaa_164.312.d,pci_dss_8.2",,92505,,,,
0935-cloudflare-waf_rules.xml,92507,7,,Cloudflare WAF: Authentication failure from $(OriginIP),"gpg13_3.3,hipaa_164.312.e.1,nist_800_53_AC.7,pci_dss_8.2",,92505,,,,
0935-cloudflare-waf_rules.xml,92508,7,,Cloudflare WAF: $(ClientRequestURI) response code returned error,gpg13_4.3,,92501,,,,
0935-cloudflare-waf_rules.xml,92509,4,,Cloudflare WAF: $(ClientRequestURI) Bad request.,,,92508,,,,
0935-cloudflare-waf_rules.xml,92510,8,,Cloudflare WAF: $(ClientRequestURI) Unauthorized.,"gpg13_4.3,hipaa_164.312.e.1,tsc_cc6.8",,92508,,,,
0935-cloudflare-waf_rules.xml,92511,7,,Cloudflare WAF: $(ClientRequestURI) Permission denied.,"gpg13_4.3,hipaa_164.312.e.1,nist_800_53_AC.7,pci_dss_7.1,pci_dss_10.2.4,tsc_cc6.8",,92508,,,,
0935-cloudflare-waf_rules.xml,92512,4,,cloudflare WAF: $(ClientRequestURI) Resource not found.,,,92508,,,,
0935-cloudflare-waf_rules.xml,92513,4,,Cloudflare WAF: $(ClientRequestURI) Invalid HTTP method.,,,92508,,,,
0935-cloudflare-waf_rules.xml,92514,4,,Cloudflare WAF: $(ClientRequestURI) Maximum request body size exceeded,,,92508,,,,
0935-cloudflare-waf_rules.xml,92515,4,,Cloudflare WAF: $(ClientRequestURI) Internal error,,,92508,,,,
0935-cloudflare-waf_rules.xml,92516,3,,"Cloudflare WAF: unknown acction, take no further action",,,92501,,,,
0935-cloudflare-waf_rules.xml,92517,3,,Cloudflare WAF: Take no action other than logging the event,,,92501,,,,
0945-sysmon_id_10.xml,92900,12,,"Lsass process was accessed by $(win.eventdata.sourceImage) with read permissions, possible credential dump",,T1003.001,,,,,
0945-sysmon_id_10.xml,92910,12,,"Explorer process was accessed by $(win.eventdata.sourceImage), possible process injection",,T1055,,,,,
0945-sysmon_id_10.xml,92920,14,,"Windows Remote Dektop utility process was accessed by $(win.eventdata.sourceImage), possible process injection",,T1055,,,,,
0950-sysmon_id_20.xml,89501,12,,"WmiConsumerEvent created, possible persistence tactic",,T1546.003,,,,,
0950-sysmon_id_20.xml,89502,14,,"WmiConsumerEvent created, possible persistence tactic using command-executing binaries",,T1546.003,89501,,,,
0955-WEF-baseline_rules.xml,67011,3,,"Applocker: $(win.eventdata.message), according to rule $(win.ruleAndFileData.ruleName).",,,60009,,,,
0955-WEF-baseline_rules.xml,67012,3,,"Applocker: $(win.eventdata.message), according to rule $(win.ruleAndFileData.ruleName).",,,60010,,,,
0955-WEF-baseline_rules.xml,67013,3,,"Applocker: $(win.eventdata.message), according to rule $(win.ruleAndFileData.ruleName).",,,60011,,,,
0955-WEF-baseline_rules.xml,67014,3,,Task Scheduler: $(win.eventdata.message).,,T1053.005,60009,,,,
0955-WEF-baseline_rules.xml,67015,3,,Task Scheduler: $(win.eventdata.message).,,T1053.005,60009,,,,
0955-WEF-baseline_rules.xml,67016,3,,Task Scheduler: $(win.eventdata.message).,,T1053.005,60009,,,,
0955-WEF-baseline_rules.xml,67017,3,,A network share was accessed.,,T1021.002,60103,,,,
0955-WEF-baseline_rules.xml,67018,3,,System shutdown initiated.,,T1529,61100,,,,
0955-WEF-baseline_rules.xml,67019,3,,"Applocker: $(win.eventdata.message), according to rule $(win.ruleAndFileData.ruleName).",,,60009,,,,
0955-WEF-baseline_rules.xml,67020,3,,"Applocker: $(win.eventdata.message), according to rule $(win.ruleAndFileData.ruleName).",,,60010,,,,
0955-WEF-baseline_rules.xml,67021,3,,"Applocker: $(win.eventdata.message), according to rule $(win.ruleAndFileData.ruleName).",,,60011,,,,
0955-WEF-baseline_rules.xml,67022,3,,Non network or service local logon.,,,60106,,,,
0955-WEF-baseline_rules.xml,67023,3,,Non service account logged off.,,,60137,,,,
0955-WEF-baseline_rules.xml,67024,3,,Service logon event registered from non standard service account.,,,60106,,,,
0955-WEF-baseline_rules.xml,67025,3,,A network share object was created.,,,60103,,,,
0955-WEF-baseline_rules.xml,67026,3,,A network share object was deleted.,,,60103,,,,
0955-WEF-baseline_rules.xml,67027,3,,A process was created.,,,60103,,,,
0955-WEF-baseline_rules.xml,67028,3,,Special privileges assigned to new logon.,,T1484,60103,,,,
0955-WEF-baseline_rules.xml,67029,3,,RDP: $(win.system.message).,,T1021.001,60009,,,,
0960-macos_rules.xml,89600,5,(?i)update access record.+allowed,$(application) has been granted permission to $(service) at $(time).,"pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",T1222.002,,,,,
0960-macos_rules.xml,89601,5,(?i)update access record.+denied,$(application) has been denied permission to $(service) at $(time).,"pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",T1222.002,,,,,
0960-macos_rules.xml,89602,3,,Screen unlocked with userID:$(userID).,"authentication_success,gdpr_IV_32.2,gpg13_7.1,gpg13_7.2,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,,,,,
0960-macos_rules.xml,89603,3,,Screen locked with userID:$(userID).,"authentication_success,gdpr_IV_32.2,gpg13_7.1,gpg13_7.2,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,,,,,
0960-macos_rules.xml,89604,3,logout is complete.,User logoff.,"gdpr_IV_32.2,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,,,,,
0960-macos_rules.xml,89605,3,sessionDidLogin,User login.,"authentication_success,gdpr_IV_32.2,gpg13_7.1,gpg13_7.2,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,",T1078,,,,,
0960-macos_rules.xml,89606,5,(?i)authentication.+failed,Attempt to connect to screen sharing with username $(dstuser) from $(ip_address) failed.,"authentication_failed,gdpr_IV_35.7.d,gdpr_IV_32.2,gpg13_7.1,hipaa_164.312.b,invalid_login,nist_800_53_AU.14,nist_800_53_AC.7,nist_800_53_AU.6,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_10.6.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1021,T1078",,,,,
0960-macos_rules.xml,89607,3,(?i)authentication.+succeeded,Attempt to connect to screen sharing with username $(dstuser) from $(ip_address) succeeded.,"authentication_success,gdpr_IV_32.2,gpg13_7.1,gpg13_7.2,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,pci_dss_10.2.5,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1021,T1078",,,,,
0960-macos_rules.xml,89608,3,"(?i)session.+created, uid:(\d+)",Session $(sessionId) has been created.,"pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,,,,,
0960-macos_rules.xml,89609,3,(?i)\[com\.apple\.securityd:SecServer\].\S+ session.+destroyed,Session $(sessionId) has been destroyed.,"pci_dss_10.6.1,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AU.6,tsc_CC7.2,tsc_CC7.3,",,,,,,
0990-amazon-security-lake_rules.xml,99000,0,,Amazon Security Lake rules grouped.,,,,,,,
0990-amazon-security-lake_rules.xml,99001,3,,Amazon Security Lake - CloudTrail rules grouped.,,T1048.001,99000,,,,
0990-amazon-security-lake_rules.xml,99002,3,,Amazon Security Lake - Amazon VPC rules grouped.,,T1048.001,99000,,,,
0990-amazon-security-lake_rules.xml,99003,3,,Amazon Security Lake - Route 53 rules grouped.,,T1048.001,99000,,,,
0990-amazon-security-lake_rules.xml,99020,3,,"Amazon Security Lake - CloudTrail - Failed API Operation ""$(api.operation)"" with error ""$(api.response.error)"" from $(src_endpoint.ip) by user $(identity.user.name).","asl_api_operation,asl_cloudtrail,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_AU.6,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_10.6.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1098.003,T1078.004",99001,,,,
0990-amazon-security-lake_rules.xml,99021,3,,"Amazon Security Lake - CloudTrail - Too many failed API Operations ""$(api.response.error)"" from $(src_endpoint.ip) ip.","asl_cloudtrail,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_AU.6,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_10.6.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1098.003,T1078.004",,99020,5,120,
0990-amazon-security-lake_rules.xml,99022,3,,"Amazon Security Lake - CloudTrail - Successful API Operation ""$(api.operation)"" by user $(identity.user.name) from $(src_endpoint.ip) ip.","asl_api_operation,asl_cloudtrail,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_AU.6,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_10.6.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1098.003,T1078.004",99001,,,,
0990-amazon-security-lake_rules.xml,99023,3,,"Amazon Security Lake - CloudTrail - Successful API Operation ""$(api.operation)"".","asl_api_operation,asl_cloudtrail,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_AU.6,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_10.6.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1098.003,T1078.004",99001,,,,
0990-amazon-security-lake_rules.xml,99024,3,,"Amazon Security Lake - CloudTrail - Successful API Operation ""$(api.operation)"" from $(src_endpoint.ip) ip.","asl_api_operation,asl_cloudtrail,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_AU.6,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_10.6.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1098.003,T1078.004",99001,,,,
0990-amazon-security-lake_rules.xml,99025,3,,"Amazon Security Lake - CloudTrail - Successful API Operation ""$(api.operation)"" by user $(identity.user.name).","asl_api_operation,asl_cloudtrail,gdpr_IV_32.2,gdpr_IV_35.7.d,hipaa_164.312.b,nist_800_53_AC.7,nist_800_53_AU.14,nist_800_53_AU.6,pci_dss_10.2.4,pci_dss_10.2.5,pci_dss_10.6.1,tsc_CC6.1,tsc_CC6.8,tsc_CC7.2,tsc_CC7.3,","T1098.003,T1078.004",99001,,,,
0990-amazon-security-lake_rules.xml,99026,5,,Credentials access: Attempt to retrieve EC2 credentials.,,T1530,,,,,
0990-amazon-security-lake_rules.xml,99027,12,,Credentials access: Multiple attempts to retrieve EC2 credentials.,,T1530,,99026,15,300,
0990-amazon-security-lake_rules.xml,99028,12,,"Security group with inbound rules allowing ""Unknown cidrIp"" on port ""Unknown port"" detected.",,"T1562.007,T1105,T1041",,,,,
0990-amazon-security-lake_rules.xml,99029,12,sts:AssumeRole,Possible IAM Role backdooring: IAM role granted from an external account.,,T1098.001,,,,,
0990-amazon-security-lake_rules.xml,99030,12,,Possible disruption of CloudTrail Logging: Management events logging disabled with an event selector.,,T1562.008,,,,,
0990-amazon-security-lake_rules.xml,99050,0,,"Amazon Security Lake - VPC - Network activity, connection established.","asl_vpc,",,99002,,,,
0990-amazon-security-lake_rules.xml,99051,3,,Amazon Security Lake - VPC - SSH connection established.,"asl_vpc,",T1021.004,99050,,,,
0990-amazon-security-lake_rules.xml,99052,3,,Amazon Security Lake - VPC - SSH connection established.,"asl_vpc,",T1021.004,99050,,,,
0990-amazon-security-lake_rules.xml,99053,3,,Amazon Security Lake - VPC - RDP connection established.,"asl_vpc,",T1021.001,99050,,,,
0990-amazon-security-lake_rules.xml,99054,3,,Amazon Security Lake - VPC - RDP connection established.,"asl_vpc,",T1021.001,99050,,,,
